text;source;class;location;respones;LAU_ID;candidate_match_step2_1;candidate_match_step2_2;candidate_match_step2_3;candidate_match_step2_4;candidate_match_step2_5;candidate_match_step2_6;candidate_match_step2_7;candidate_match_step2_8;candidate_match_step2_9;candidate_match_step2_10;candidate_match_step2_11;candidate_match_step2_12;candidate_match_step2_13;candidate_match_step2_14;candidate_match_step2_15;lau_id_step2
32. Forteguerri (Joseph), à Pis toie (Florence), — Huile extraite, àfroid, des olives demimûres.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Pis;"The potential Italian city mentioned in the string is ""Pis toie"" which refers to the city of Pistoia in English.";047014;Pistoia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;047014
33. Galli frères, à Pistoie (Flo rence). — Huilefroid. d'olive, extraite à CORPS GRAS ALIMENTAIRES, LALTAGE ET OEUFS.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Pistoie;"The Italian city mentioned in the given string is ""Pistoie"".";NA;Pistoie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"3+. Bonamiei (Ferdinand, à Buti(Pise. — Huile d'olive, extraite àfroid; huile jaune, extraite du marcdes olives, pour les savons.";Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Buti;"The Italian city mentioned in the given string is ""Buti,"" which is located in the province of Pisa.";050002;Buti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;050002
37. Fusi (Émile), à Asciano (Pise).— Huile d'olive.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Asciano;The Italian city mentioned in the string is Pise, which is the English name for the Italian city Pisa.;052002;Pisa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;050026
3%. Giusti (Noël), à Pise. — Huiled'olive.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Pise;Pisa;050026;Pisa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;050026
39. Grazzini (Pellegrin), à Palaja— Huiles.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Palaja;The city name mentioned in the string is Palaja, which is an Italian city.;NA;Palaja;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#0. Ruschi frères, à Pise. — Huilefine et huile lavée.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Pise;Pisa;050026;Pisa;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;050026
41. BardiSerzell erdinand,Florence, — Huile extraite à froid.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";froid;Florence;NA;Florence;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#2. Capelli (Maurice), à Florence.— Huile.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Florence;Florence (Firenze in Italian);048017;Firenze;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;048017
5. Musctti (Pierre), à Florence.— Huile. ‘;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Florence;The Italian city mentioned in the given string is Florence (Firenze in Italian).;048017;Firenze;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;048017
#5. Naldini (Benoît), à Florence. —Huile d'olive, faite à froid.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Florence;Florence.;NA;Florence;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#5. Perugi (Michel), pour M. ArthurAlberti, à Florence. — Huile d'olive.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Florence;The Italian city mentioned in the given string is Florence (Firenze in Italian).;048017;Firenze;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;048017
47. Piecardi {oseph,, à MercatoleFlorence) — Huile;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";MercatoleFlorence;Florence;NA;Florence;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
18. PicriVerli (Ferdinand), à Florence. — Huile d'olive.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Florence;The Italian city mentioned in the string is Florence (Firenze in Italian).;048017;Firenze;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;048017
19. iciani (Pellegrino), pourM. Rospighosi, à Florence. — Huiled'olive.  Andreini Hippolyte, à Sienne.— Huile.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Florence;The Italian city mentioned in the string is Florence (Firenze in Italian).;048017;Firenze;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;048017
31. Anghirelli— Huile d'olive.Barbini ariano, à Piancastagnaio (Sienne. — Uuile d'olive;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Piancastagnaio;"The potential city name mentioned in the string is ""Sienne"" which is the Italian name for the city of Siena in Italy.";052020;Siena;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052032
5+. Bernardi (François), à Sienne.— Huile d'ohve.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Sienne;Siena;052032;Siena;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052032
57. Camajori (een), à Sicone.Huile d'elie de Cercena et de Castelnuoso Bezardeuga. à Pu {t a (Joseph, à Sienne. à Castel;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Sicone;The Italian city mentioned in the given string is Siena.;052032;Siena;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052032
58. Casuceini (Pierre), à Sicnne— Huile.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Sicnne;"The Italian city mentioned in the given string is ""Sicnne"" which is a typo of the city ""Sienne"" or ""Siena"" in English.";052032;Siena;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052032
59. GoriPannilini (Auguste de),à Sienne. — Huiles d'olive et huile demarc (*ansa).;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Sienne;Siena, Italy.;052032;Siena;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052032
60. Ferri (Ange). à Sienne. — Huile;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Sienne;Sorry, but I am unable to identify the city name in the given information.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
61. Guibbilei (Antoine), à Montepulciano (Sienne). — Huile.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Montepulciano;Montepulciano;052015;Montepulciano;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052015
62. Grisaldi del Tain (Charles),à Sienne. — Huile.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Sienne;Siena;052032;Siena;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052032
63. Leporatti (Angelo), pourM, Ferdinand Pieri, à Sienne. — Huiled'olive d'Argiano, extraite à froid.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Sienne;The Italian city mentioned in the string is Siena (Sienne in French).;052032;Siena;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052032
64. Newton (Gervais), à Pienza(Sienne). — Huiles d'ohve.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Pienza;The city mentioned in the string is Pienza, which is an Italian city.;052021;Pienza;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052021
65. Gtticri Bella Ciaja (Pierre),à Sienne. — Huile d'olive.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Sienne;The Italian city mentioned in the string is Sienne, which is the Italian name for the city of Siena in English.;052032;Siena;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052032
66. Paol Guseph}, pour Jeanticei Paracciani, à Sicone. — Huiled'olive. z;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Sicone;I'm sorry, but the given string does not contain any recognizable city names.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
67. Ponticelli (Guillaume), à Grosseto {Sienne}. — Huile d'olive.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Grosseto;"The Italian city mentioned in the string is Grosseto, known as ""Grosseto"" in English as well.";053011;Grosseto;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;053011
68. Ramazzotti (Pierre), à Sienne.— Huile. :;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Sienne;Siena (in English) or Sienne (in French);052032;Siena;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052032
69. Trecei (Théodore), à Montepulciuno (Sienne), — Huile d'olive.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Montepulciuno;Montepulciano (Siena);052015;Montepulciano;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;052015
70. Angelini (Henri) à Arrezz;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Arrezz;The Italian city mentioned in the given string is Arezzo.;051002;Arezzo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;051002
72. Sanboli Egdius, à Bucine{Arezzo . — Huiles d'olive,;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Bucine;The Italian city mentioned in the given string is Arezzo.;051005;Arezzo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;051002
75. Barbi (Louis, a Pérouse ‘Fuliguu. — Huiles d'olive.Benamati Emile, n Pérouse — Hules d'olive.Antoine, à Fuligno. {Fuligna .. Cesarei— Huile d'olive.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Fuligno;"The potential city name in the given string is ""Perugia"" which is the English name for the Italian city ""Perugia"" mentioned as ""Pérouse"" in the string.";054039;Perugia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;054039
76. Conestabile (JeanCharles àPérouse ‘Fuligno,. — Huil. Danzetta (Joseph, à Pérouseno. — Huile d'olive.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Pérouseno;"The Italian city mentioned in the given string is ""Perugia"" (Italian name).";054039;Perugia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;054039
"7x. Banzetta ‘Nicolas, à Pérouse {Fuhgno;. — Huile d'ohve.";Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";Pérouse;"The Italian city mentioned in the string is ""Perugia"" (English name).";054039;Perugia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;054039
"79. Campello (Paul; de, à FulignoSpoleto,. — Huile d'ulive.";Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";FulignoSpoleto;The Italian city mentioned in the given string is Fuligno or Fuligno (Italian)/Foligno (English).;054018;Foligno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;054018
#0. errant fréres, à l'érouseEulignoi, — Huile d'olive.sf. Mand@mni LouisVincent, a ltin;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";l;"The Italian city name mentioned in the given string is ""Eulignoi"" (potentially a typo of ""Euligna"").";NA;Eulignoi;Euligna;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9, — Huile d'olive Maresreli Fabius à FéronsmGuligno. — Huile d'olive.;Paris1867_Italy_87.jpg;"CLASSE 69. — CORPS GRAS ALIMEN-
TAIRES; LAITAGES ET OEUFS.";FéronsmGuligno;"The Italian city mentioned in the given string is ""Guligno"" which is also known as ""Gubbio"" in English.";054024;Gubbio;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;054024
83. Pianciani frères, à Fuligno.—Huile d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Fuligno;Fuligno (Italian name: Foligno);054018;Foligno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;054018
84. Société économique agraire, à Pérouse (Fuligno.) — Huiles d'olive. .;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Pérouse;The Italian city mentioned in the string is Perugia (Pérouse in French).;054039;Perugia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;054039
85. Sphezi (Dominique, à Fuligno.— Huile d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Fuligno;The Italian city mentioned in the given text is Fuligno, also known as Foligno in English.;054018;Foligno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;054018
86. Vitelleschi (Vittoria et Ignace).à Fuligno. — Huile d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Fuligno;The Italian city mentioned in the string is Fuligno.;NA;Fuligno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
87. Bencdetti (Alexandre), à PolJlenza (Macerata). — Huile d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;PolJlenza;"The city name mentioned in the string is ""PolJlenza"", which is a potential typo. The correct name of an Italian city that resembles this is ""Polenza"" (Italian: Polenza).";NA;Polenza;Polenza;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
89. Galli (Auguste), à Pollenza(Macerata). — Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Pollenza;"The potential city name mentioned in the string is ""Pollenza"". The English name of the city is also ""Pollenza"", and it is located in Italy.";043041;Pollenza;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;043041
90. Marinelli (Alexandre), à Pollenza (Macerata). — Huiles d'olive,;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Pollenza;The Italian city mentioned in the given string is Macerata.;043041;Macerata;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;043023
91. PergoliCampanelli (Joseph),à Cingoli (Macerata). — Huiles obtenues par diverses méthodes de pressage.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Cingoli;The Italian city mentioned in the string is Cingoli (Macerata).;043012;Cingoli;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;043012
98. gili (Dominique), à Fuligno.— Huiles d'olive,;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Fuligno;"The Italian city mentioned in the string is ""Fuligno,"" which is the English name for the city of ""Foligno"" in Italy.";054018;Foligno;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;054018
"9%. Acquav ,(Gastellano), àGiulianova (Abruzze ultéricure). —Teramo; huiles d'olive. L";Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Giulianova;Giulianova is the Italian city mentioned in the text.;067025;Giulianova;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;067025
"95. Rosa (Conception), à Corropoli(Abruzze ultérieure).— Teramo ; huilesd'olive.";Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Corropoli;Teramo (Abruzzo, Italy);067021;Teramo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;067041
"6. BBettini (Louis), pour Niséis, àChieti. — Huiles d'ohve; Cucche.";Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Chieti;Chieti;069022;Chieti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;069022
47. Coja (Léonard), à Tocco Casauria. — Huile d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Tocco;Tocco Casauria;NA;Tocco;Casauria;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
98. Meis Joseph de, à Chieti. —Huiles d'olive. (Louis), à Chieti. —Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Chieti;The Italian city mentioned in the given string is Chieti.;069022;Chieti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;069022
100. Kerreri (Vincent), à Ortona{Chieti Abruzze ultérieure). — Huiles;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Ortona;The city name mentioned in the provided string is Ortona.;069058;Ortona;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;069058
101. Filomusi (François), à ToccoCasauria (Chieti). — Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;ToccoCasauria;The Italian city mentioned in the string is Tocco Casauria.;NA;Tocco;Casauria;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
102. Cianco: (MichelAnge), àFurci (Chicti). —Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Furci;"An Italian city mentioned in the following string is ""àFurci"" or ""Chicti"".";069038;Chicti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
103. Tecco (François), à Vaslo{Chieti). — Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Vaslo;Chieti;069022;Chieti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;069022
104. Urbanucceï (Jean), à Bucchianico (Chieti}. — Huile d'olive cuinesuble pour l'industrie.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Bucchianico;Bucchianico (Chieti);069008;Bucchianico;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;069008
105. Moccardi, frères, à Candela(Foggia). — Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Candela;The city mentioned in the string is Candela (Foggia), which is an Italian city.;071009;Candela;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;071009
106. Campanella (Eugène), àFoggia. — Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Foggia;The Italian city mentioned in the string is Foggia.;071024;Foggia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;071024
08. McEauté de Sainte à Foggia. Gargano, à Foggia. — dues d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Foggia;The Italian city mentioned in the string is Foggia.;071024;Foggia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;071024
110. Nova (Dominique), à Foggia.—Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Foggia;Foggia;071024;Foggia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;071024
111. Santoro (Gabriel), à Foggia.— Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Foggia;The Italian city mentioned in the string is Foggia.;071024;Foggia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;071024
113. Volpe (Constantin), à Foggia.— Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Foggia;The Italian city mentioned in the string is Foggia.;071024;Foggia;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;071024
115. Mubertis (Louis de), à Caserta. — luiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Caserta;Caserta;061022;Caserta;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;061022
416. Graasi (Louis), à Caserta. —Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Caserta;The Italian city mentioned in the given string is Caserta.;061022;Caserta;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;061022
417. Bullelli (Henri), à Capaccio(Salerne). — Huiles.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Capaccio;Capaccio (Salerno);065025;Capaccio;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;065025
118. Calcabale (JeanBaptiste, àCaserta. — Huiles.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Caserta;"The potential typo in the given string is ""Calcabale"". I do not have any information about a city called ""Calcabale"" in Italy. However, a city in Italy that is similar in spelling is ""Calcata"", which is an ancient village located in the province of Viterbo.";061022;Calcata;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;056010
119. Lucarelli (Thomas), à Caserta.— Huiles d'olive,;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Caserta;I'm sorry, but the provided information does not include the name of an Italian city.;061022;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
120. Bel Cappellano (Raphaël), àNola. — Huiles d'olive. (Voir cl.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Nola;Sorry, but I'm unable to provide the information you're looking for as I cannot view the string you mentioned.;063050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
121. Cappellieri (Joseph), à Roccella Jonica (Reggio de Calabro). —Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Roccella;"The Italian city mentioned in the string is ""Roccella Jonica"", also known as ""Reggio de Calabro"" in English.";NA;Roccella;Jonica;Reggio;Calabro;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
12. Medici (François), à Biance(Calabre ultérieure première) et àCatanzaro. Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Biance;Catanzaro;079023;Catanzaro;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;079023
123. Melissari (Saverio) et Cie, àReggio de Calabre, — Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Reggio;"The Italian city mentioned in the string is ""Reggio de Calabre"" in English or ""Reggio di Calabria"" in Italian.";NA;Reggio;Calabre;Reggio;Calabria;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
124. Muratori (François), à CittaNova (Calabre ulterieure preinière).—Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;CittaNova;Cittanova;080028;Cittanova;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;080028
125. Pal (di), à Reggio de Cslabre. — Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Reggio;Reggio di Calabria;NA;Reggio;Calabria;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
436. Palumbo (Joseph), à Reggiode Calabre — Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Reggiode;Reggio di Calabria;NA;Reggio;Calabria;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
127. Plutino (Fabrice), à Reggio deCalabre. — Huiles d'olive.;Paris1867_Italy_88.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Reggio;Reggio deCalabre is a potential typo. The correct name of the city is Reggio di Calabria.;NA;Reggio;Reggio;Calabria;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
128. Protopapa (Felice de), à Ga à Fog Naples.  CORPS GRAS ALIMENTAIRES, LAITAGE ET ŒUFS.;Paris1867_Italy_89.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Ga;The Italian city mentioned in the given string is Naples (Napoli in Italian).;063049;Napoli;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;063049
129. Romeo (Étienne), à SanStefano (Reggio de Calabre). — Huilesd'olive.;Paris1867_Italy_89.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;SanStefano;San Stefano (Reggio de Calabre) is the city name mentioned in the given text.;NA;San;Stefano;Reggio;Calabre;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
130. Amendoni (Donat), à Bari. —Huiles.;Paris1867_Italy_89.jpg;LEE GROUPE VIL — ITALIE. — CLASSE 69;Bari;Bari;072006;Bari;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;072006
